,_id,title,courriel,SSIAD,SPASAD,SAAD,gestionnaire,ESA,coordinates.street,coordinates.postcode,coordinates.city,coordinates.latitude,coordinates.longitude,departement,nom_departement
127,672,SSIAD La Bevera,,1,0,0,SSIAD La Bevera,0,Place Saint-François,6380,SOSPEL,43.87838,7.451344,63,Puy-de-Dôme
128,664,SSIAD La Fontouna,ssiad.bendejun@lafontouna.fr,1,0,0,EHPAD LA FONTOUNA,0,187 avenue Comte-Saïssi,6390,BENDEJUN,43.834629,7.29393,63,Puy-de-Dôme
129,654,SSIAD La Sofiéta,ssiad@ehpadvillef.com,1,0,0,EHPAD DE VILLEFRANCHE SUR MER,0,2424 boulevard Édouard-VII,6230,VILLEFRANCHE SUR MER,43.710708,7.321711,62,Pas-de-Calais
130,666,SSIAD Mandelieu,m.fradin@mairie-mandelieu.fr,1,0,0,CCAS MANDELIEU,0,76 chemin de la Théoulière,6210,MANDELIEU LA NAPOULE,43.54264,6.930943,62,Pas-de-Calais
131,561,SSIAD Ouest,nora-lea-fakhri@ccas-nice.fr,1,0,0,CCAS NICE,0,2 avenue du Petit-Fabron,6000,NICE,43.688406,7.238753,60,Oise
132,548,SSIAD Pôle Santé Vallauris Golfe Juan,direction@cls-vallauris.fr,1,0,0,Pôle Santé Vallauris Golfe Juan,0,Place Saint-Roch,6220,VALLAURIS,43.579886,7.05895,62,Pas-de-Calais
133,663,SSIAD Sainte-Catherine CCAS,ccas-ssiad@mairie-le-cannet.fr,1,0,0,CENTRE COMMUNAL D'ACTION SOCIALE,0,13 avenue des écoles Place Foche,6110,LE CANNET,43.5700371,7.005358000000001,61,Orne
134,535,SSIAD Se Pourta Be,contact@ssiadds.fr,1,0,0,SARL Se Pourta Ben,0,6 rue Merle Bâtiment A,6400,CANNES,43.554864,7.024361,64,Pyrénées-Atlantiques
135,716,SSIAD Secteur 2 Arnault Tzanck,unisad.sec2@tzanck.org,1,0,0,ASSOC Association SSIAD Institut Arnault Tzanck,0,Avenue du Docteur Maurice Donat,6700,ST LAURENT DU VAR,43.661567,7.186786,67,Bas-Rhin
136,679,SSIAD Siagne et Loup,mougins.sad@tzanck.org,1,0,0,Union SSIAD de l'institut Arnault Tzanck,0,122 avenue du Docteur Maurice-Donat,6250,MOUGINS,43.661567,7.186786,62,Pas-de-Calais
137,512,SSIAD Sud services,secretariat@associationsudservices.org,1,0,0,Association Sud services,0,86 boulevard Jean-Behra,6000,NICE,43.730827,7.243788,60,Oise
138,676,SSIAD UDMF,ssiad.nice@oxance.fr,1,0,0,UNION DES MUTUELLES DE FRANCE 06,0,30 Rue Trachel,6000,NICE,43.706191,7.260334,60,Oise
139,677,SSIAD UDMF DRAP,ssiad.drap@oxance.fr,1,0,0,Union des Mutuelles de France - 06,0,8 avenue Général de Gaulle,6340,DRAP,43.755256,7.320469,63,Puy-de-Dôme
140,685,SSIAD UNISAD du secteur Val d'Esteron,gilette.sad@tzanck.org,1,0,0,Union SSIAD de l'institut Arnault Tzanck,0,31 route de Gilette Quartier Pont Charles-Albert,6830,GILETTE,43.848864,7.164784,68,Haut-Rhin
141,660,SSIAD Unissad Arnault Tzanck,iat.sad@tzanck.org,1,0,0,Union SSIAD de l'Institut Tzanck,0,231 avenue du Docteur Maurice Donat CS 10 067,6700,ST LAURENT DU VAR,43.661567,7.186786,67,Bas-Rhin
142,658,SSIAD de Grasse,ssiad@ccas-grasse.fr,1,0,0,C C A S DE GRASSE,0,42 boulevard Victor-Hugo,6130,GRASSE,43.653756,6.918915,61,Orne
143,638,SSIAD de L'Union des Mutuelles de France,ssiad.carros@oxance.fr,1,0,0,Union des Mutuelles de France - 06,0,2 rue des Abeilles,6510,CARROS,43.771219,7.191919,65,Hautes-Pyrénées
144,733,SSIAD de Nice,ssiad_06@mutuellesdusoleil.fr,1,0,0,Mutuelles du Soleil RSS,0,33 Avenue George V,6000,NICE,43.711585,7.268805,60,Oise
145,656,SSIAD de Vence,icayol@ccas-vence.fr,1,0,0,C C A S DE VENCE,0,67 avenue Émile-Hugues,6140,VENCE,43.722774,7.107775,61,Orne
146,530,SSIAD de l'ADMR,siege@admr06.org,1,0,0,Fédération ADMR des Alpes-Maritimes,0,5 rue Victor Hugo,6500,MENTON,43.774575,7.495466,65,Hautes-Pyrénées
147,509,SSIAD de l'ADMR de Cannes,siege@admr06.org,1,0,0,Fédération ADMR des Alpes-Maritimes,0,10 avenue Michel Jourdan,6400,CANNES,43.550015,6.979523,64,Pyrénées-Atlantiques
148,497,SSIAD de l'ADMR de Nice,siege@admr06.org,1,0,0,Fédération ADMR des Alpes-Maritimes,0,9 rue Saint-Jean d'Angély Immeuble 9 - BP 30047,6000,NICE,43.7075,7.289340000000038,60,Oise
149,652,SSIAD de l'Olivier l'Escarene,ssiadlolivierlescarene@orange.fr,1,0,0,MAISON DE RETRAITE PUBLIQUE L'OLIVIER,0,221 avenue Honoré-Donadey,6440,L ESCARENE,43.833268,7.357087,64,Pyrénées-Atlantiques
150,648,SSIAD des Vallées Var-et-Tinée,villars.sad@tzanck.org,1,0,0,Union SSIAD de l'institut Arnault Tzanck,0,Place Robini Centre médico-social,6710,VILLARS SUR VAR,43.93684,7.09716,67,Bas-Rhin
151,649,SSIAD du CCAS d'Antibes,contact@ccas-antibes.fr,1,0,0,CCAS ANTIBES,0,2 avenue de la Libération,6600,ANTIBES,43.584138,7.122306,66,Pyrénées-Orientales
152,629,SSIAD du CCAS de Menton,mairie@ville-menton.fr,1,0,0,CCAS DE MENTON,0,4 promenade Maréchal-Leclerc,6500,MENTON,43.776508,7.494636,65,Hautes-Pyrénées
153,688,SSIAD du Centre hospitalier Saint-Lazare de Tende,ssiad@hopital-stlazare.com,1,0,0,CH SAINT LAZARE DE TENDE,0,Route nationale 204,6430,TENDE,44.037172,7.581468,64,Pyrénées-Atlantiques
154,506,SSIAD du Var et du Loup,varloup.sad@tzanck.org,1,0,0,Union SSIAD de l'institut Arnault Tzanck,0,231 avenue du Docteur Maurice Donat CS 10067,6700,ST LAURENT DU VAR,43.661567,7.186786,67,Bas-Rhin
155,498,SSIAD du centre hospitalier du Pays de la Roudoule,direction@ch-puget-theniers.fr,1,0,0,EPA Résidence le parc,0,Quartier Condamines,6260,PUGET THENIERS,43.952852,6.897435,62,Pas-de-Calais
156,531,SSIAD pour personnes âgées,ssiadcosi@wanadoo.fr,1,0,0,"Société coopérative de productin ""COSI""",0,4 traverse du Barri,6560,VALBONNE,43.622256,7.047687,65,Hautes-Pyrénées
157,650,Service de soins à domicile pour personne âgées,avsad@wanadoo.fr,1,0,0,ASSOC. VESUBIENNE DE LANTOSQUE,0,,6450,LANTOSQUE,43.974498,7.31105,64,Pyrénées-Atlantiques
158,623,Services de Soins Infirmiers à Domicile - SSIAD,graziella.dejonghe@ccas-nice.fr,1,0,0,Centre Communal d'Action Sociale – CCAS,0,4 rue Maryse Carlin,6000,NICE,43.7089,7.290120000000002,60,Oise
159,802,Mutualité française Ardèche - Drôme,ssiad.teil@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,79 bis rue Victor-Hugo,7400,LE TEIL,44.531567,4.689294,74,Haute-Savoie
160,803,Mutualité française Ardèche - Drôme,ssiad.aubenas@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,9 rue du Docteur-Pargoire,7200,AUBENAS,44.619622,4.385966,72,Sarthe
161,91382,SPASAD Ardéchois,ssiad.privas@mutualite-ardeche.fr,0,1,0,Mutualité française Ardèche - Drôme,0,Zone artisanale Le Lac Quartier Chamaras BP 224,7000,PRIVAS,44.719281,4.612293,70,Haute-Saône
162,91379,SPASAD Association Santé Autonomie,,0,1,0,Association Santé Autonomie,0,6 rue Georges Couderc,7200,AUBENAS,44.617236,4.388892,72,Sarthe
163,91383,SPASAD UNA Crussol,,0,1,0,ARDECHE AIDE A DOMICILE,0,48 rue de la République,7130,ST PERAY,44.945295,4.84251,71,Saône-et-Loire
164,91381,SPASAD Vivre chez soi,,0,1,0,Association Vivre chez soi,0,6 route du Vivarais,7140,LES VANS,44.406617,4.133247,71,Saône-et-Loire
165,91380,SPASAD association santé autonomie,,0,1,0,Association santé autonomie (ASA),0,6 rue Georges Couderc,7200,AUBENAS,44.617236,4.388892,72,Sarthe
166,834,SSIAD Mutualité française Ardèche - Drome,ssiad.lavoulte@mutualite-ardeche.fr,1,0,0,SSIAD Mutualité française Ardèche - Drome,0,Place du 4 septembre,7800,LA VOULTE SUR RHONE,44.7996,4.779930000000036,78,Yvelines
167,801,SSIAD Mutualité française Ardèche - Drôme,ssiad.siege@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,95 rue de Nimes,7300,TOURNON SUR RHONE,45.05226,4.834083,73,Savoie
168,804,SSIAD Mutualité française Ardèche - Drôme,ssiad.annonay@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,912 route de Lyon,7430,DAVEZIEUX,45.2553,4.693769999999972,74,Haute-Savoie
169,807,SSIAD Mutualité française Ardèche - Drôme,ssiad.siege@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,23 avenue Maréchal Leclerc,7700,BOURG ST ANDEOL,44.3772,4.643010000000004,77,Seine-et-Marne
170,838,SSIAD Mutualité française Ardèche - Drôme,ssiad.cheylard@mutualite-ardeche.fr,1,0,0,Mutualité française Ardèche - Drôme,0,265 chemin de Lapra,7160,LE CHEYLARD,44.9124,4.443719999999985,71,Saône-et-Loire
171,839,SSIAD Sud Ardèche,siege-largentiere@sante-autonomie.org,1,0,0,Association Santé Autonomie,0,Les Vergnades,7110,LARGENTIERE,44.541549,4.292512,71,Saône-et-Loire
172,809,SSIAD Vivre chez soi,c.asso.vivrechezsoi@free.fr,1,0,0,Association Vivre chez soi,0,6 route du Vivarais,7140,LES VANS,44.409038,4.138171,71,Saône-et-Loire
173,800,SSIAD de Privas,ssiad.privas@mutualite-ardeche.fr,1,0,0,Mutualite fran?aise Ard?che - Drome,0,Quartier Chamaras BP 224,7000,PRIVAS,44.72118709999999,4.61178910000001,70,Haute-Saône
174,850,SSIAD de Saint-Pierreville,res.myrtilles07@orange.fr,1,0,0,CCAS DE SAINT PIERREVILLE,0,Quartier Sibleyras,7190,ST PIERREVILLE,44.815197,4.488097,71,Saône-et-Loire
175,831,SSIAD de Saint-Péray,info@aad07.com,1,0,0,Ardèche aide à domicile,0,48 rue de la République,7130,ST PERAY,44.945162,4.842536,71,Saône-et-Loire
176,840,SSIAD de l'Hôpital local Elysée Charra,ssiad@hopital-lamastre.fr,1,0,0,CH DE LAMASTRE,0,5 avenue du Docteur-Élysée-Charra,7270,LAMASTRE,44.989093,4.579073,72,Sarthe
177,754,SSIAD de l'Hôpital local Joyeuse,accueil@ch-joyeuse.fr,1,0,0,Centre hospitalier des Cévennes Ardéchoises,0,Rue du Docteur Pialat,7260,JOYEUSE,44.479029,4.240259,72,Sarthe
178,843,SSIAD du Haut-Vivarais,contact@sante-autonomie.org,1,0,0,Association Santé Autonomie,0,34 route du docteur Tourasse,7320,ST AGREVE,45.0092,4.39793,73,Savoie
179,845,Services de soins infirmiers à domicile - SSIAD,,1,0,0,Fondation diaconesses de Reuilly,0,,7190,ST SAUVEUR DE MONTAGUT,44.821953,4.580017,71,Saône-et-Loire
180,874,SSIAD - Antenne de Givet,ssiad-givet@croix-rouge.fr,1,0,0,Croix-Rouge française,0,16 rue Flayelle,8600,GIVET,50.136815,4.825975,86,Vienne
181,858,SSIAD AASAD,aasad@wanadoo.fr,1,0,0,A.A.S.A.D.,0,27 rue Étienne-Dolet,8500,REVIN,49.943574,4.636211,85,Vendée
182,941,SSIAD Croix-Rouge francaise,claude.neuvens@croix-rouge.fr,1,0,0,Croix-Rouge francaise,0,7 rue Jean Jaurès,8200,SEDAN,49.699679,4.932873,82,Tarn-et-Garonne
183,948,SSIAD de Rethel,info.fede@admr.org,1,0,0,FED DES ASS D'A.D.M.R.,0,29 bis rue Linard,8300,RETHEL,49.51252,4.364852,83,Var
184,943,SSIAD de Vouziers,ssiad@ch-ghsa.fr,1,0,0,GROUPE HOSPITALIER SUD ARDENNES,0,12 rue Henrionnet,8400,VOUZIERS,49.39521,4.702164,84,Vaucluse
185,944,Service de soins infirmiers à domicile,ssiad@mutualite-ardennes.fr,1,0,0,Mutualité française de la Champagne-Ardenne - SSAM,0,57 rue cours Aristide Briand,8000,CHARLEVILLE MEZIERES,49.768824,4.719719,80,Somme
186,92048,SAAD A DEUX MAINS,contact.adeuxmains@gmail.com,0,0,1,A DEUX MAINS,0,7 Route de Mirepoix,9100,PAMIERS,43.103978,1.624691,91,Essonne
187,92041,SAAD AAD 09,contact@aad09.fr,0,0,1,AAD 09,0,18 Rue Gaston de Foix,9100,ST JEAN DU FALGA,43.082393,1.628851,91,Essonne
188,92039,SAAD AIDE SERVICE À LA PERSONNE,sas.asap@orange.fr,0,0,1,AIDE SERVICE À LA PERSONNE,0,9 Route de Foix,9130,LE FOSSAT,43.173652,1.408833,91,Essonne
189,92042,SAAD APM,contact@apm09.fr,0,0,1,APM,0,2 Rue du Général de Gaulle,9400,TARASCON SUR ARIEGE,42.842313,1.607861,94,Val-de-Marne
190,92051,SAAD ARIEGE SERVICE,accueil@ariege-assistance.asso.fr,0,0,1,ASS. ARIEGE ASSISTANCE,0,20 Rue du Lieutenant Paul Delpech,9000,FOIX,42.9603,1.606279,90,Territoire de Belfort
191,92044,SAAD ASSOCIATION BLEU PRINTEMPS,asd.bleu-printemps@wanadoo.fr,0,0,1,ASSOCIATION BLEU PRINTEMPS,0,17 Avenue du 8 Mai 1945,9120,VARILHES,43.046322,1.630312,91,Essonne
192,92032,SAAD Ariège assistance,accueil@ariege-assistance.asso.fr,0,0,1,Association Ariège assistance,0,20 rue du Lieutenant Paul Delpech,9000,FOIX,42.9603,1.606279,90,Territoire de Belfort
193,92038,SAAD BOUILLOTTE ET CHAUDRON,contact@bouillotte-chaudron.fr,0,0,1,BOUILLOTTE ET CHAUDRON,0,43 Avenue du Docteur Bernadac,9300,LAVELANET,42.931228,1.852749,93,Seine-Saint-Denis
194,92043,SAAD Bienfaits services,secretariat@bienfaits-services.fr,0,0,1,Bienfaits services,0,65 boulevard Frédéric Arnaud,9200,ST GIRONS,42.98334,1.148229,92,Hauts-de-Seine
195,92045,SAAD CAPAD,contact@capad-services.fr,0,0,1,CAPAD,0,2 Rue Jean Durroux,9100,PAMIERS,43.116391,1.609754,91,Essonne
196,92046,SAAD DOMICIL + VERNIOLLE,accueil@domicilplus.com,0,0,1,DOMICIL +,0,266 Rue Louis Pasteur,9340,VERNIOLLE,43.073547,1.647237,93,Seine-Saint-Denis
197,92049,SAAD GENERATIONS DOMICILE,franfaup@orange.fr,0,0,1,GENERATIONS DOMICILE,0,13 Rue Gambetta,9200,ST GIRONS,42.983964,1.145412,92,Hauts-de-Seine
198,92028,SAAD La Lausada,direction@lausada.com,0,0,1,Assocation La Lausada,0,,9600,LA BASTIDE SUR L HERS,42.84693560082374,1.6069657904234809,96,
199,92027,SAAD Le cantou,ass.lecantou@laposte.net,0,0,1,Association d'aide ménagère Le cantou,0,15 avenue François Laguerre,9400,TARASCON SUR ARIEGE,42.846937,1.606966,94,Val-de-Marne
200,92047,SAAD PROMAID PAMIERS,contact.pamiers@promaid.fr,0,0,1,PROMAID,0,31 Rue Victor Hugo,9100,PAMIERS,43.115543,1.613667,91,Essonne
201,92031,SAAD RES'O,saad.resocouserans@res-o.fr,0,0,1,Association Résilience Occitanie - RES'O,0,Boulevard Noël Peyrevidal,9200,ST GIRONS,42.982675,1.146717,92,Hauts-de-Seine
202,92040,SAAD VIVRADOM',vivradom71@orange.fr,0,0,1,VIVRADOM',0,7 Place Pasteur,9200,ST GIRONS,42.984712,1.145529,92,Hauts-de-Seine
203,92029,SAAD du CCAS de Mazères,polesocial@mairie-mazerer09.com,0,0,1,Centre Communal Action Sociale,0,Rue de l'Hôtel de Ville,9270,MAZERES,43.249687,1.678913,92,Hauts-de-Seine
204,1036,SSIAD 117,ssiad117@orange.fr,1,0,0,CCAS LA BASTIDE DE SEROU,0,,9240,LA BASTIDE DE SEROU,43.022598,1.387085,92,Hauts-de-Seine
205,1017,SSIAD AMDAH,a.m.d.a.h@wanadoo.fr,1,0,0,ADSEAA,0,2 rue foun rouge,9100,PAMIERS,43.098501,1.620764,91,Essonne
206,1031,SSIAD de Castillonnais,ssiad.astillon@ariege-assitance.asso.fr,1,0,0,ASS. ARIEGE ASSISTANCE,0,61 boulevard Peyrevidal,9800,CASTILLON EN COUSERANS,42.923161,1.031005,98,
207,1015,SSIAD de Foix,adespah@orange.fr,1,0,0,Association ADESPAH,0,9 avenue Jean-Monnet,9000,FOIX,42.962473,1.600334,90,Territoire de Belfort
208,996,SSIAD de Mirepoix,ssidpa-mirepoix@orange.fr,1,0,0,ESPACES INITIATIV SOC ET ECON MIREPOIX,0,1 chemin de la Mestrise,9500,MIREPOIX,43.087898,1.871321,95,Val-d'Oise
209,1025,SSIAD de Saint Girons,acmad@acmad.fr,1,0,0,Association Résilience Occitanie-Réso,0,8 allée des Tilleuls,9200,ST GIRONS,42.98858,1.144129,92,Hauts-de-Seine
210,1012,SSIAD de la Lausada,lausada@wanadoo.fr,1,0,0,ASSOCIATION LA LAUSADA,0,,9600,LA BASTIDE SUR L HERS,42.956007,1.910307,96,
211,988,SSIAD des Portes d'Ariège,administration.vertcoteau@wanadoo.fr,1,0,0,EHPAD Les portes d'Ariège,0,Allée Saint-Jacques,9700,SAVERDUN,43.23287,1.566868,97,
212,90989,SSIAD des Vallées d'Ax,,1,0,0,Association Ariège Assistance,0,3 rue principale Le Santoulis,9250,LUZENAC,42.76318,1.76342999999,92,Hauts-de-Seine
213,1020,SSIAD du Canton de Tarascon Centre hospitalier Tarascon-sur-,secretariat@hopital-tarascon09.fr,1,0,0,Centre hospitalier Tarascon-sur-Ariège,0,8 quartier de Lafrau,9400,TARASCON SUR ARIEGE,42.856204,1.606598,94,Val-de-Marne
214,1034,SSIAD du Centre hospitalier,direction.CHPO@chi-val-ariege.fr,1,0,0,CHIVAL,0,Rue La Soulano-Docteur-Gauthier,9300,LAVELANET,42.9288546,1.8603151,93,Seine-Saint-Denis
215,1021,SSIAD pour personnes âgées,ssiad.goyheneche@orange.fr,1,0,0,ASSOCIATION M. GOYHENECHE,0,Allée de Marveille,9350,LES BORDES SUR ARIZE,43.107418,1.372536,93,Seine-Saint-Denis
216,997,SSIAD sol en vol,solenvol@wanadoo.fr,1,0,0,SOLIDARITÉ EN VOLVESTRE,0,Route de Cazères,9230,STE CROIX VOLVESTRE,43.130831,1.164763,92,Hauts-de-Seine
217,92090,SAAD A PORTEE DE MAIN,denis.pautrat@orange.fr,0,0,1,A PORTEE DE MAIN,0,54 Rue Saint Rémy,10700,ARCIS SUR AUBE,48.535782,4.139489,10,Aube
218,92089,SAAD ADHEO SERVICES SOUS MON TOIT,sandrine.valroff@sousmontoit.fr,0,0,1,ADHEO SERVICES,0,11 Place Jean de Mauroy,10000,TROYES,48.29416,4.075176,10,Aube
219,92056,SAAD ADMR,info.fede10@admr.org,0,0,1,FED DPT AIDE A DOMICILE MILIEU RURAL,0,13 Rue des Prés de Lyon,10600,LA CHAPELLE ST LUC,48.311939,4.025136,10,Aube
220,92085,SAAD AGE D'OR SERVICES,troyes@agedorservices.com,0,0,1,SAS AOS CHARLESY,0,18 Passage les Allees de l'Eglise,10120,ST ANDRE LES VERGERS,48.279309,4.052012,10,Aube
221,92081,SAAD ASIMAT,asimat@asimat.fr,0,0,1,ASIMAT,0,3 Boulevard du 1er Ram,10000,TROYES,48.292383,4.073514,10,Aube
222,92062,SAAD ASSO SVCES PERSONNES BARSEQUANAIS,aspb10@orange.fr,0,0,1,ASSOC DE SCES AUX PERS DU BARSEQUANAIS,0,29 Rue du 14 Juillet,10110,BAR SUR SEINE,48.112786,4.378744,10,Aube
223,92068,SAAD ASSOCIATION DE LA REGION VAUDOISE,asso.region.vaudoise@wanadoo.fr,0,0,1,ASSOCIATION DE LA REGION VAUDOISE,0,20 Rue Paul Viardet,10260,VILLEMOYENNE,48.176034,4.226549,10,Aube
224,92060,SAAD ASSOCIATION RELAIS SERVICES,coup.de.main@coupdemain-aube.fr,0,0,1,ASSOCIATION RELAIS SERVICES,0,6 Rue Gabriel Willaume,10100,ROMILLY SUR SEINE,48.519811,3.727196,10,Aube
225,92091,SAAD AUXILIALE SERVICE,auxiliale@yahoo.fr,0,0,1,AUXILIALE SERVICE,0,3 Rue du Pont Royal,10000,TROYES,48.295091,4.074668,10,Aube
226,92092,SAAD AXDOM SERVICES AZAE,celine.boucherat@azae.com,0,0,1,AXDOM SERVICES,0,10 Rue du General de Gaulle,10000,TROYES,48.29975,4.075149,10,Aube
227,92061,SAAD BOUTIQUE BOULOT MAISON,direction.boutiqueboulot@orange.fr,0,0,1,ASSOCIATION BOUTIQUE BOULOT MAISON,0,29 Rue Turenne,10000,TROYES,48.294304,4.07266,10,Aube
228,92067,SAAD BRIENN'A DOM,angelique-miel@orange.fr,0,0,1,BRIENN'A DOM,0,2 Rue de Lomenie,10500,BRIENNE LE CHATEAU,48.391423,4.526739,10,Aube
229,92084,SAAD CLUB DES NOES,direction@clubdesnoes.com,0,0,1,ASSOC POUR LA GESTION DU CLUB DES NOES,0,20 Rue des Noes,10000,TROYES,48.297348,4.060511,10,Aube
230,92093,SAAD CONFIEZ-NOUS,troyes@confiez-nous.fr,0,0,1,SASU PLBG 10,0,121 Avenue Pierre Brossolette,10000,TROYES,48.288375,4.077072,10,Aube
231,92055,SAAD DE L'APAHD,a.p.a.h.d@orange.fr,0,0,1,"SARL ""L'A.P.A.H.D.""",0,8 Allee des Martyrs,10150,CRENEY PRES TROYES,48.336966,4.12979,10,Aube
232,92095,SAAD DOM'SERVICES 3,dom.service.asso@gmail.com,0,0,1,ASSOCIATION DOM'SERVICES 3,0,79 Avenue Anatole France,10000,TROYES,48.281394,4.0705,10,Aube
233,92082,SAAD DOMALIANCE CHAMPAGNE ARDENNES,adeletoille@domaliance.fr,0,0,1,A2MICILE REGION CENTRE,0,10 Rue du General de Gaulle,10000,TROYES,48.29975,4.075149,10,Aube
234,92094,SAAD DOMICILE SERVICES BARALBINS,direction@dsb-barsuraube.com,0,0,1,ASSOCIATION DOMICILE SERVICES BARALBIN,0,5 Rue Danton,10200,BAR SUR AUBE,48.232713,4.705043,10,Aube
235,92063,SAAD DU CCAS DE BAR SUR AUBE,c.c.a.s.bar-sur-aube@wanadoo.fr,0,0,1,CCAS DE BAR-SUR-AUBE,0,Rue Chénot,10200,BAR SUR AUBE,48.232921,4.702976,10,Aube
236,92073,SAAD DU CCAS DE BAYEL,commune-de-bayel@wanadoo.fr,0,0,1,CCAS DE BAYEL,0,Rue de la Prairie,10310,BAYEL,48.198417,4.779907,10,Aube
237,92076,SAAD DU CCAS DE MUSSY,mairiemussy-sur-seine@wanadoo.fr,0,0,1,CCAS DE MUSSY-SUR-SEINE,0,7 Rue de l'Hotel de Ville BP 6,10250,MUSSY SUR SEINE,47.979071,4.497539,10,Aube
238,92088,SAAD DU CCAS DE SAINT MARDS EN OTHE,mairiesaintmardsenothe@wanadoo.fr,0,0,1,CCAS DE SAINT MARDS EN OTHE,0,14 Rue Charles Petit,10160,ST MARDS EN OTHE,48.175815,3.798929,10,Aube
239,92096,SAAD FREE DOM'TROYES,agence.troyes@free-dom.fr,0,0,1,FREE DOM'TROYES,0,58 Avenue Pasteur,10000,TROYES,48.300581,4.064882,10,Aube
240,92099,SAAD JMF SERVICES,jmf.services@orange.fr,0,0,1,JMF SERVICES,0,4 Rue Henri Vincenot,10000,TROYES,48.3113,4.06298,10,Aube
241,92101,SAAD LA MAIN TENDUE DU MELDA,contact@lamaintenduedumelda.com,0,0,1,LA MAIN TENDUE DU MELDA,0,13 Rue Antoine Lumière,10600,LA CHAPELLE ST LUC,48.324467,4.034757,10,Aube
242,92086,SAAD Monalisa,mona10a@monalisa-domicile.fr,0,0,1,,0,8 Rue Voltaire,10000,TROYES,48.295016,4.066095,10,Aube
243,92098,SAAD PLEINE VIE SERVICES,pleinesvieservices@laposte.net,0,0,1,ASSOCIATION PLEINE VIE SERVICES,0,13 Rue André Maugout,10120,ST ANDRE LES VERGERS,48.285465,4.060791,10,Aube
244,92102,SAAD SAVEURS DE VIE,saveursdevie10@gmail.com,0,0,1,SAVEURS DE VIE,0,54 Rue de la Croix Blanche,10120,ST ANDRE LES VERGERS,48.275083,4.057336,10,Aube
245,92100,SAAD SENIOR COMPAGNIE,troyes@senior-compagnie.fr,0,0,1,CEC COMPAGNIE,0,2 Rue du Sentier des Grèves,10410,ST PARRES AUX TERTRES,48.296816,4.103172,10,Aube
246,92097,SAAD SENIORS SERVICES,seniors-services@laposte.net,0,0,1,SENIORS SERVICES,0,94 Rue du General de Gaulle,10000,TROYES,48.298259,4.07211,10,Aube
247,92087,SAAD TPV SERVICES-AXEO SERVICES,troyes@axeoservices.fr,0,0,1,SARL TPV SERVICES - AXEO SERVICES,0,13 Rue Antoine Lumière,10600,LA CHAPELLE ST LUC,48.324467,4.034757,10,Aube
248,1121,SSIAD ADMR,info.fede10@admr.org,1,0,0,FED DPT AIDE A DOMICILE MILIEU RURAL,0,12 rue Robert-Baudoin,10600,BARBEREY ST SULPICE,48.336878,4.032883,10,Aube
249,1052,SSIAD Aube - Mutualité Française,ssiad@utrca.fr,1,0,0,Mutualité Française Champagne-Ardenne - SSAM,0,101 avenue Anatole France,10000,TROYES,48.279897,4.068809,10,Aube
250,1108,SSIAD Cardinal de Lomenie,ssiad@ehpad-brienne.fr,1,0,0,EHPAD DE BRIENNE LE CHATEAU,0,16 rue de Montbreton,10500,BRIENNE LE CHATEAU,48.393219,4.525413,10,Aube
251,1082,SSIAD d'Arcis-sur-Aube,mdrarcis@wanadoo.fr,1,0,0,EHPAD D'ARCIS-SUR-AUBE,0,2 rue des Murs,10700,ARCIS SUR AUBE,48.534103,4.143083,10,Aube
252,1113,SSIAD de Chaource,maison-retraite.chaource@wanadoo.fr,1,0,0,EHPAD DE CHAOURCE,0,2 bis grande rue,10210,CHAOURCE,48.056514,4.137512,10,Aube
253,1089,Service de soins infirmiers à domicile,ssiad@gham.fr,1,0,0,GROUPEMENT HOSPITALIER AUBE MARNE,0,79 rue Paul-Vaillant-Couturier,10100,ROMILLY SUR SEINE,48.515479,3.717271,10,Aube
254,1083,Services de Soins Infirmiers à Domicile - SSIAD,asimat@asimat.fr,1,0,0,ASIMAT,0,3 bis boulevard du 1er régiment d'artillerie de montagne BP 150,10000,TROYES,48.292391,4.073488,10,Aube
255,92192,SAAD AAA,k.dissard@a-a-a.fr,0,0,1,AAA,0,25 Avenue Jean Camp,11100,NARBONNE,43.186308,3.018162,11,Aude
256,92162,SAAD ABCDOMICILE,abcdomicile@gmail.com,0,0,1,ABCDOMICILE,0,30 Avenue Pompidor,11100,NARBONNE,43.18231,2.978995,11,Aude
257,92163,SAAD AD2A,i.arrondeau@domidom.fr,0,0,1,AD2A,0,1 Avenue du General Leclerc,11100,NARBONNE,43.18204,2.997874,11,Aude
258,92123,SAAD ADHCO,adhco.aideadomicile@orange.fr,0,0,1,ADHCO,0,Rue de la Gare,11330,MOUTHOUMET,42.960276,2.526948,11,Aude
259,92144,SAAD ADMR,info.fede11@admr.org,0,0,1,FEDERATION ADMR,0,Allee Gutenberg,11000,CARCASSONNE,43.206448,2.314268,11,Aude
260,92164,SAAD AIVIDANCE,aividance@aividance.fr,0,0,1,AIVIDANCE,0,BP 243,11100,NARBONNE,43.18203965354975,2.9978735825146505,11,Aude
